crc,indtype,rndinten,expinten
133214723,1890,0,1
133215048,3761,0,0
133215072,1351,0,0
133215275,4226,.061450001,0
133215814,1724,0,0
13321597X,1550,0,1
133216622,4041,0,0
133216833,4041,0,0
13321685X,3590,0,0
133216972,1890,0,1
133217131,2312,0,0
133217473,3123,0,0
133217756,4063,0,0
133218644,1810,0,.66085309
133218724,3629,0,0
133219129,3565,0,.049305301
133219962,1890,0,1
133222635,2311,0,0
133224518,2750,.0088111889,0
13322602X,3635,0,.0072007589
133226628,1890,0,1
133226871,2311,0,0
133227735,1890,0,.97691196
133228711,2221,0,1
13322872X,1810,0,0
133228789,3561,0,.019669551
133228869,3531,0,.62028259
133230344,1351,0,0
13323058X,3533,0,.041875001
133231224,4216,.0076662363,0
13323138X,2421,0,.92072773
133232446,2730,.011566982,0
133233369,4073,0,.013570823
133234425,3785,0,0
133235380,3515,0,0
133235903,4190,.0060442528,0
133236770,4211,0,0
133237247,2619,0,0
133238063,3020,0,0
133238688,1529,0,0
133239381,3442,0,0
133240884,3542,0,0
13324210X,3240,.00031283111,0
133242820,4092,0,.10538509
133244244,3635,.017582418,0
13324683X,4069,0,0
133249774,3090,0,0
133250548,4316,0,1
133256528,4316,0,1
133256835,4080,0,0
133260244,2720,0,0
133262178,3740,0,.27695736
133262231,3571,0,0
133264392,3611,0,0
133264501,4074,.003727661,.78889
133264798,1721,0,0
13326494X,3727,.0016113133,0
133264974,4064,.001415983,0
133265029,4242,.0031256836,0
133272245,2230,0,0
133281651,3240,0,0
133286604,3513,0,0
13329396X,2230,0,0
133295009,2750,.087852679,0
133301480,2611,0,0
133301632,3136,0,.71751189
13330274X,3531,0,0
133303021,3110,0,0
133303304,4391,0,0
133303849,4029,0,0
133303881,4024,.010769576,0
133305211,1810,0,0
133305385,3434,0,0
133306038,3513,0,0
133307006,3171,0,.12084694
133307321,2311,0,0
13330733X,3040,0,0
133307428,3383,0,0
133307583,4064,0,0
133307698,2740,0,0
133307700,2720,0,0
133309482,2530,0,0
13331226X,3149,0,0
13331234X,3521,0,0
133313254,4012,0,.55342311
133313262,2652,0,0
133313326,4045,0,0
133313422,1810,0,.99415153
133313617,2663,0,0
133313748,3538,0,.26059842
133313756,3090,.0010574551,0
133313908,2619,0,0
13331453X,1810,0,1
13331461X,3050,0,0
133314978,3482,0,0
133314994,1810,0,0
133315102,1810,0,.99073541
133315153,3535,0,0
133315647,1810,0,.70890051
133315751,3463,0,0
13331584X,4099,0,0
133315858,2652,.00040241447,0
133316009,1810,0,1
133316121,3431,0,.86478889
133316148,3431,0,.84675103
133316295,4073,0,0
13331680X,3725,.0018625789,0
133316981,1782,0,0
133318186,3677,.0023108029,0
133319031,1492,0,0
133319189,3619,0,.59546542
13332050X,2312,0,0
133321481,2440,0,.60788244
13332181X,3070,0,0
133321887,4043,0,0
133322185,4023,0,0
133322222,2411,0,0
133322265,2720,0,0
13332229X,2230,.00055377115,0
133323081,4391,0,0
133323153,3470,0,0
133323292,3782,0,0
13332376X,1414,0,0
133323786,1810,0,0
13332392X,4041,0,0
133323946,1726,0,0
133324172,3080,0,0
133324607,1390,0,0
133324770,4160,0,0
133325570,2652,0,0
133325693,3470,0,0
133325749,2685,0,0
133325976,3564,0,0
133326215,1925,0,0
13332624X,3542,0,0
13332675X,2190,0,0
133326784,1782,0,1
133326960,1412,0,0
133327226,2654,0,0
133327293,3571,0,0
133327998,3090,0,0
133328122,4029,0,0
133329379,2662,0,0
133329993,3240,0,0
133330273,2230,0,0
133330687,3132,0,0
133330900,3181,0,0
133331006,3785,0,0
13333109X,2688,0,.96050406
133331153,3431,0,0
133331196,3240,0,0
133331460,3681,0,0
133331671,3470,0,0
133331794,4043,0,0
133331823,2750,.001801883,0
133331858,3381,0,0
133331866,3571,0,0
133331890,3571,0,0
133332535,3030,0,0
133333722,3383,0,0
133333730,2312,0,0
133334207,3121,0,0
133334338,2230,0,0
133334426,2671,0,0
133334514,4043,0,0
133335031,3465,0,0
133335293,1810,0,0
133338187,3311,0,0
133338662,3470,0,0
133338670,2415,0,0
133338988,3727,0,0
133339964,3486,0,1
133339980,3626,0,0
133340527,3533,0,0
13334064X,4066,0,0
133340893,3381,0,0
133340965,3782,0,0
133341124,1810,0,.67008966
133341677,2651,.00050668186,0
133341896,2312,0,0
13334195X,3590,0,0
133341976,2415,0,0
133342450,4041,0,0
133342880,3674,0,0
133342979,4073,.093656451,0
133343576,4064,0,0
133343971,3090,0,0
133344659,2652,0,0
133345168,2940,0,0
133345184,1343,0,0
13334523X,2652,0,0
133345491,3489,0,0
133345512,3642,0,.97481793
133345619,3311,0,0
133345643,2190,0,0
133345686,2720,.0045628767,0
133346419,3020,0,0
133346929,3145,0,0
133347040,3541,0,0
133347286,4290,0,0
133347315,3529,0,0
13334822X,2990,0,0
133348254,3040,0,0
133348350,3571,0,0
13334857X,3461,0,0
133348668,3410,0,0
13334945X,3541,0,.015714286
133349572,2730,0,0
133349636,4041,0,0
133349919,3631,0,0
133350274,3654,0,0
133350426,3513,0,0
133350717,4041,.0097826086,0
13335139X,3442,0,0
133351437,4029,0,0
133351648,2615,.0077842143,0
133351701,4029,0,0
133352050,2224,0,0
133352122,3136,0,0
133352149,3571,0,0
133352376,3240,0,0
13335243X,3567,0,0
133352456,3090,0,.036893442
133352464,3531,.0001535544,.026104247
133354160,2720,0,0
133354259,2681,.0020489471,0
133354718,2671,0,0
13335518X,3161,.00023660238,.11948421
133356051,2930,0,0
133356369,4027,0,0
13335657X,4024,0,0
133356676,2662,0,0
133356887,4041,.00058707001,0
133356967,2822,0,0
133357417,4069,0,0
133357476,4024,0,0
133357978,1342,0,0
133359340,3410,0,0
133359359,4353,0,0
133359500,3240,0,0
133359746,2617,0,.46996036
133359914,3590,0,0
133360536,3571,0,0
133360675,3533,0,0
13336078X,3525,0,0
133360886,4046,0,0
133361248,3652,.051287394,.31897342
133361651,2311,0,0
133361926,3020,0,0
133362873,3136,0,0
133363614,3383,0,0
133363673,1810,0,1
133364027,2651,0,0
133364158,3569,0,0
13336457X,3450,0,0
133364780,2440,0,0
133364908,3450,0,0
13336502X,2652,0,0
133365070,2710,0,0
133365302,2652,0,0
133365812,2659,0,0
133365839,3435,0,0
133365863,4027,0,0
133365927,2681,.0028414857,.81127316
133366452,4041,0,0
133366970,1414,0,0
133368204,4316,0,0
133368685,3678,0,0
133369338,2685,.0022675737,0
133369645,1830,0,.89118075
133369768,3539,0,0
133370312,2431,0,.069459647
13337062X,4024,0,0
133370769,3381,0,0
133370777,4041,0,0
133370785,4041,0,0
133371083,3542,0,.84397697
133371294,3590,0,0
133372326,3677,0,0
133372449,3090,.0060000001,0
133372641,3782,0,0
133372764,4071,0,0
133373361,2619,0,0
133373812,2319,0,0
133373935,3434,0,0
133374073,2652,0,0
13337409X,1790,0,0
133374719,4214,0,0
133374778,4045,0,0
133379712,3434,0,0
133379843,3782,0,0
133380203,4160,.013760718,0
133380414,3470,0,0
133381820,3090,0,0
133382073,3727,0,0
133382372,3489,0,0
133382460,3685,.0025676938,0
133382954,2654,0,0
133383228,4041,.0089334333,0
133385020,3121,0,0
133385434,4311,0,0
133385506,3521,.0040830094,.23200369
133385581,3511,0,0
133385776,4225,.021771695,0
133385792,2671,0,0
133386058,3561,0,0
13338655X,4151,0,.048131987
133390022,2651,0,0
133390620,3619,0,0
133391308,4011,0,0
133391551,3677,0,0
133392001,3169,0,0
133392239,3129,0,0
133392247,3627,0,0
133395528,4391,0,0
133395544,3465,0,0
133395587,3123,0,0
133396221,3123,0,0
133396715,1499,0,0
133397785,3134,0,0
133398462,4049,0,0
133398737,4049,0,0
133398876,4171,0,0
133399203,3469,0,0
133399684,3121,0,0
133400139,2812,0,0
133400155,2221,0,0
133400163,4012,0,0
133400403,4029,0,0
133400702,2652,0,0
13340077X,3727,0,0
133401000,1341,0,0
133401123,2710,0,0
133401799,3220,0,0
133401916,3410,0,0
133402150,3561,0,.24358051
133402193,2689,.0010551703,0
133402257,2740,.0015502117,1
133402310,3450,0,0
133402345,2684,0,0
133402521,3469,0,0
133402740,2530,0,0
133402943,3240,0,0
133403057,2659,0,0
133403874,1341,0,0
133404076,3169,0,0
133404172,3020,0,0
133404201,4073,.000041460691,0
133404324,3565,0,0
133404391,3580,0,0
133404455,3565,0,0
133404607,3360,0,.026914923
133404973,3565,0,0
133405159,3541,0,0
133405386,3110,0,0
133405423,3240,0,0
133405802,3564,0,0
133405837,3531,0,0
133405925,3727,0,.06365338
133406020,3450,0,0
133406055,3566,0,0
133406100,2710,0,0
133406231,3565,0,0
133406514,2677,0,0
133406741,4160,0,0
133407031,4041,0,0
133407488,2990,0,0
133407680,2664,0,0
133407752,2319,0,0
133407779,3050,0,0
133407808,2530,0,0
133408130,3410,0,0
133408376,3732,0,.95697522
133408771,4021,0,0
13340894X,4041,0,0
133410505,3469,0,0
133410599,3381,0,0
133411110,3565,0,0
133411217,2666,0,0
133411532,2672,.093642883,0
133411647,1921,.001303611,0
133411866,2311,0,0
133411890,4391,0,0
133412033,3169,0,0
133412391,2669,.020543005,0
133412594,3110,0,0
133413095,3678,0,0
133413829,4024,0,0
13341416X,1790,0,0
133414311,3727,.019688202,0
133414696,3512,0,0
133414733,2720,0,0
13341475X,3442,0,0
133414960,2655,0,0
133415429,2960,.00066831516,0
133415584,3169,0,0
13341563X,3571,0,0
133415875,3442,0,0
133416501,2110,0,0
133416798,2440,0,0
133416835,1820,0,0
13341715X,2685,0,0
133417969,1779,0,0
133418101,2110,0,0
133418240,3679,0,0
133418494,3240,0,0
133418697,2655,0,0
133418873,2710,0,0
133419227,3647,0,0
133419374,3562,0,0
133419411,2230,0,0
133419825,3470,0,0
133419913,2671,0,0
133419948,3470,0,0
133420105,3240,0,0
133420156,2415,0,0
133420164,1789,0,0
133421271,3654,0,0
133421327,3020,0,0
13342208X,2710,.033830214,0
13342240X,2652,.0083647007,0
133422450,2311,0,0
133422477,3147,0,0
133422733,3732,0,0
133422928,3533,0,0
133423568,2031,0,0
133423592,3793,0,0
133423824,2031,0,0
133423832,2319,0,0
133424309,1810,0,0
133424464,2652,0,0
133424499,4392,0,0
133424667,4029,.0003569304,0
133424835,4391,0,0
133425002,3470,0,0
133425184,1516,0,0
133425459,3442,0,0
133427200,3220,.0017468423,0
133427243,3136,0,0
133427438,2672,0,0
133427681,2990,0,0
133427729,3565,0,0
133427956,3590,0,0
133428043,3240,0,0
133428254,3671,0,0
133429249,3450,0,0
133429492,3727,0,0
133429601,3564,0,0
133430178,2652,0,0
13343040X,4029,0,0
133430725,3561,0,0
133430733,3567,0,0
133430768,3420,0,0
133431920,3652,.0054715755,.097978301
133431971,3531,0,0
13343198X,3381,0,0
133432253,3727,0,0
133432501,3531,0,0
133432915,2617,0,0
133433184,3134,0,0
133433205,3470,0,0
133433379,3727,0,0
13343374X,2417,0,0
133433803,3564,0,0
133433838,1810,0,.99047458
133433889,3450,0,0
133434128,4021,0,0
133434267,3010,0,0
133434363,4391,0,0
133434566,2619,0,0
133434662,2439,0,0
133435323,3536,0,0
13343542X,3489,0,0
133435438,4024,0,0
133435593,2750,0,0
133435796,3534,0,0
133435892,2411,0,0
133436086,3383,0,0
133436692,3169,0,0
133437564,3139,0,0
133437791,3169,0,0
133437978,3782,0,0
133438567,4012,0,0
133438620,3653,0,.23499368
133438700,3147,0,0
133439172,2652,.0055446518,0
133439500,3580,0,0
133440026,1939,0,1
133440034,1810,0,0
133440181,2230,0,0
133440384,3360,0,0
13344051X,3123,0,0
133440528,3481,0,0
133440624,3470,0,0
133440659,3450,0,0
133440763,3040,0,0
133440958,2230,0,0
133440966,2230,0,0
133441002,3171,0,0
133441061,3489,0,0
133441213,3513,0,0
13344131X,3525,0,0
133442072,2960,0,0
133443067,3571,0,0
133443307,2415,0,0
133443323,2530,0,0
133443526,4069,0,0
133443534,3240,0,0
133443665,4099,0,0
133443681,4189,0,0
133443737,2960,0,0
13344385X,1491,0,0
133444019,2671,0,0
133444123,3617,0,0
133444190,3647,0,0
133444238,3169,0,0
133444537,4073,0,0
133444553,1744,0,0
133444641,3470,0,0
133445863,3431,0,.99877626
133446006,1790,0,.50812864
133446022,3240,0,0
133446049,2940,0,0
133446380,3727,.0020416316,0
133446460,3727,0,.011879805
133446479,1923,0,1
133446663,1810,0,.68229437
133446970,3139,0,0
13344748X,3533,0,0
133447519,2664,0,0
133447762,3465,0,0
133450419,1810,0,0
133453038,3121,0,0
133453898,3442,0,0
13345409X,3782,0,0
133454153,3469,0,0
133454196,2319,0,0
133454815,3450,0,0
133454831,3410,0,0
133455797,4099,0,0
133455922,4391,0,0
133456327,3410,0,0
133456466,2655,0,0
133456888,3020,0,0
133456925,4041,0,0
133458277,3240,0,0
133458402,3139,0,0
133458664,4213,.00081366964,0
13345927X,3121,0,0
133459317,3732,0,0
133459827,3410,0,0
133459974,3169,0,0
133460799,3515,0,0
133460916,3482,0,0
133460932,1719,0,0
133460967,3511,0,0
133461273,3240,0,0
13346129X,3240,0,0
133461636,3010,0,0
133461994,2689,.00035093192,0
133463500,2530,0,0
133464431,3566,0,0
133464458,3410,0,0
133465493,2440,0,0
133465709,4391,0,0
133465821,3450,0,0
133466445,3040,0,0
133466875,3240,0,0
133466998,3410,0,0
133467026,2671,0,0
133467923,3461,0,.92219895
133469339,1925,0,.7007699
133469865,4041,.0080297394,0
133470436,3483,0,.86817336
133470794,4041,0,0
133470831,3654,0,1
133470938,3220,0,.011685574
13347105X,2655,0,0
133471439,3621,0,0
133475384,3240,0,0
133475632,3442,0,0
133476379,2230,0,0
133476985,3495,0,0
133478630,4160,0,.75643057
133478673,3565,0,.16216215
133479895,3121,0,0
133480394,3431,0,0
13348167X,3564,0,0
133482816,3360,0,0
133484037,3470,0,0
133484192,3461,0,0
133484766,3121,0,0
133487297,3782,0,0
133487887,3139,0,0
133488580,2652,0,0
133488601,4391,0,0
133489030,3210,0,0
133489161,3240,0,0
13348933X,4065,0,0
133492029,3470,0,0
133492969,3410,0,0
133494710,3571,.01113358,.12012179
133494745,3410,0,0
133495588,3727,0,0
13349581X,3515,0,0
133496345,3410,0,0
133500033,3123,.00081278785,0
13350080X,3727,0,0
133501183,2672,.067167372,0
133504288,3050,0,0
133504368,3782,0,0
133504771,1810,0,0
133504907,3483,0,0
133504915,2312,.0043437793,0
133505520,1782,0,.97804344
133505985,2685,0,0
133506531,3642,0,.44170633
133506611,2651,0,0
133506830,4027,.0033362135,0
133506881,2312,0,0
13350769X,2031,0,0
133507980,4091,0,.078697965
133509812,2671,.0026549695,0
133510266,1810,0,1
133511568,3489,0,0
133511728,4216,.0046120826,0
133513002,1782,.039281037,0
133513512,3040,0,0
133513811,4091,0,0
133514590,2230,0,0
13351518X,3050,0,0
133515593,3590,0,0
133516473,3050,0,0
133516879,2930,0,0
133518233,4041,0,0
13351841X,3526,0,0
133520026,2667,0,0
133520202,3129,0,0
133520245,3463,.0025773195,0
133520333,3764,0,0
133520341,2530,0,0
133520368,2530,0,0
133520392,3410,0,0
13352043X,2319,0,0
133520464,1411,0,0
133520499,2681,0,0
133520501,3482,0,0
133520536,3080,0,0
133521117,2684,0,0
133521125,3090,0,0
133521176,3569,0,0
133521416,2940,0,0
133521475,1744,0,0
133521571,3563,0,0
133522072,3470,0,0
133522099,3470,0,0
133522224,4024,0,0
133522443,1810,0,0
133522638,3635,0,0
133524115,4046,0,0
133524844,1810,0,0
133525214,3572,0,0
133525433,3136,0,0
133525660,3740,0,.99162656
133525978,1742,0,0
133526006,3321,0,0
133526065,3622,0,0
133526110,4073,0,0
133526129,3571,0,0
133526225,3764,0,0
133526348,3622,0,0
133526700,1929,0,0
133526735,3622,0,0
133526866,3499,0,0
133527105,3010,0,0
133527295,3410,0,0
133527551,1810,0,0
133527578,3381,0,0
133527965,3536,0,0
133528036,2662,.00058850157,0
133528263,3463,0,0
133529143,2671,0,0
133529186,2671,0,0
133529370,3442,0,0
133529549,2652,0,0
133529792,3785,0,0
133529856,3677,0,0
133530304,4219,0,0
133530566,3123,0,0
133530742,3123,0,0
133530785,2530,0,0
13353089X,2750,.040266667,0
133531032,1810,0,.99842215
133531075,3561,0,0
133531091,3110,0,0
133531155,1810,0,0
133531219,3631,0,0
133531243,2319,0,0
133531366,4041,0,0
133531411,4024,0,0
133531542,2684,.0022865853,0
133531841,4024,0,0
133532529,1742,0,0
133532553,1810,0,0
133532617,2671,0,0
133532772,1810,.0020056888,0
133532887,3561,0,0
133533070,3564,0,0
133533118,3040,0,0
133533337,3240,0,0
133533513,1810,0,1
133533628,3410,0,0
133533687,1729,0,0
133533759,2651,0,0
133534145,3465,0,0
133534268,3727,0,0
133534380,2230,0,0
133534751,3529,0,.40232939
133534815,2319,0,0
133535009,3571,0,0
133535033,1724,0,.94940633
133535332,3080,0,0
133535615,3070,0,0
133535674,3635,0,0
133535746,3410,0,0
133536212,3572,0,0
133536423,1789,.00010368962,0
133536941,1782,0,0
133536976,2930,0,0
133537370,2319,0,0
133538613,2312,0,0
133538816,3499,0,0
133538832,3410,0,0
133538875,3040,0,0
133538963,3531,0,0
133538998,2312,0,0
133539093,2652,.0025534632,0
133539157,3410,0,0
133539165,3410,0,0
133539819,2319,0,0
133539915,2671,0,0
133540078,1810,0,1
133540086,2710,.011031743,.26011243
13354014X,3622,0,0
133540166,3410,0,0
133540174,2319,0,0
133540430,2652,0,0
133540641,3621,0,0
133541046,3499,0,0
133541142,2651,0,0
133541150,3564,0,0
133542284,3561,0,0
133542428,3785,0,0
133542516,3134,0,0
133542751,3782,0,0
133542823,4072,0,0
133542903,3678,0,0
133543076,2230,0,0
133543084,2312,0,0
133543105,2812,0,0
133543121,2011,0,0
133543527,1782,0,0
133543607,3569,0,0
133543893,2419,0,0
133545215,3121,0,0
133545784,2224,0,0
133545856,3442,0,0
133545952,4041,0,0
133546007,3410,0,0
133546015,2319,0,0
133546090,2689,0,0
133546170,3482,0,0
133546269,3463,0,0
133546891,3511,0,0
133547018,2230,0,0
133547050,2652,0,0
133547173,1921,0,0
133547245,3571,0,0
133547261,3782,0,0
133547421,2920,0,0
133547480,3431,0,0
133547675,2319,0,0
13354866X,2312,0,0
133548969,1810,0,1
133549267,3090,0,0
133549312,1742,0,0
133549320,1743,0,0
133549347,2440,0,1
133549558,2230,0,0
133549566,3571,0,0
133549590,1790,0,0
133549662,2312,0,0
133550081,2619,0,0
133550161,3090,0,0
133550559,1781,0,1
133550575,3513,0,0
133550794,2230,0,0
133550815,3410,0,0
133550831,3674,0,0
133551009,3782,0,0
133551340,3499,0,0
133551391,4074,0,0
133551922,2652,.0015609824,0
133552001,3410,0,0
133552116,3499,0,0
133552642,3461,0,0
13355324X,3572,0,0
133553370,3727,0,0
133553688,3740,0,.85005647
133554170,2319,0,0
133554349,3487,0,0
133554584,2312,0,0
133554824,1411,0,0
133555034,2655,0,0
133555165,2312,0,0
133555384,2990,0,0
133555413,2312,0,0
133555608,2312,0,0
133555675,2319,0,0
133555739,2319,0,0
133555798,4049,0,0
133555819,1810,0,0
133555827,2312,0,0
133555835,3030,0,0
133556002,3625,0,0
133556037,4290,0,0
133558753,3463,0,0
133559107,3147,0,0
133559190,2619,0,0
133559289,2619,0,0
133559385,3442,0,0
133559537,2530,0,0
133560124,2617,0,0
133560378,2651,0,0
133560458,3030,0,0
133560589,2672,0,0
133560749,3040,0,0
133560757,3782,0,0
133561055,3050,0,0
133561127,1342,0,0
133561397,4312,0,0
133561418,2653,0,0
133561530,3410,0,0
133561573,1890,0,0
133561602,2319,0,0
133561661,2319,0,0
133561741,3142,0,0
133561768,3534,0,0
133563210,3470,0,0
133563368,3190,0,0
133563456,1722,0,.95574838
133563886,3080,0,0
133564301,4041,0,0
133564539,3240,0,0
133564862,3121,0,0
133564897,4041,0,0
133565048,2110,0,0
133565232,3461,0,0
133566278,3511,0,0
133566358,3410,0,0
133566382,3525,0,0
133566390,1810,0,0
133566411,1890,0,0
133566462,3482,0,0
133566702,3678,0,0
133566796,4319,0,0
133567043,1782,0,.58203506
133567166,2611,0,0
